,id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year,brand
95,7693,True,Mashhad,Saturday 07AM,تماس از طریق تلگرام  خریدار واقعی پیام بده,0,,mobile,1750000,گوشی موبایل بلک بری$NUMpriv,,,BLACKBERRY
96,7702,True,Mashhad,Thursday 02AM,گوشی سامسونگ اس ۴ مینی در حد خشک هنوز تو جیب گذاشته نشده اصل ویتنام تک سیم کارت قیمت$NUMتومان,1,,mobile,400000,گوسامسونگS4مینی درحداک بدون نقطه,,,SAMSUNG
97,7796,True,Shiraz,Saturday 02AM,کاملا سالم و تمیز. دوربین 21 مگاپیکسل.اندازه5.2 اینچ.رم 3.باتری 3100 میلی آمپر که صبح تا شب با استفاده زیاد و مداوم از نت فورجی 60% باتری مصرف میکنه.اندروید6.تماس و پیام پاسخگو هستم.,2,,mobile,-1,Sony Z3  4G dual 4G دوسیمکارت,,,SONY
98,7856,True,Ahvaz,Tuesday 04AM,بدون تعمیر و سالم.وسایل کامل.تخفیف دارد.معاوضه ندارم.موردهاش تو عکس معلومه.,2,,mobile,1650000,اپل 6 گلد 64گیگ,,,APPLE
99,7869,True,Tehran,Friday 11AM,"فنی بدون عیب و ایراد
ظاهرم که تو عکس معلومه همه چی
گوشی فوق العاده سالمه",4,,mobile,860000,iphone 5s 16 gold,,,APPLE
100,7895,True,Tabriz,Monday 05PM,خیلی تمیزه کم کارکرد دو سال بود فکر میکردم گمش کردم ولی داخل قوطیش توی انباری بود خریدار واقعی تماس بگیره ممنون از برنامه دیوار,2,,mobile,190000,گوشی سامسونگ s DUOS,,,SAMSUNG
101,8225,False,Mashhad,Tuesday 02PM,"گوشی فوق‌العاده عالی درحد اک 
سریf حافظه32
بهترین نوع نوت 4 ازین سری هست رم 3 
8 هسته ای
قیمت مقطوع لطفا فقط تماس 

با سپاس از ناظر دیوار",0,,mobile,1050000,سامسونگ نوت 4,,,SAMSUNG
102,8277,False,Tehran,Wednesday 05AM,"گوشی کلکسیونی بسیار زیبا
کاملا تمیز و سالم",2,,mobile,120000,samsung S3600,,,SAMSUNG
103,8632,True,Isfahan,Sunday 09PM,"سالم 
سری اول اس 3 که اومد 
قیمت از شما 
پیام بدید خودم تماس میگیرم",3,,web,-1,گوشی موبایل اس 3,,,SAMSUNG
104,8959,True,Tehran,Friday 10AM,"گوشی سالم سالم،
در حد صفر،
رنگ گلد.",4,,mobile,1050000,هوآوی میت اس ، mate s,,,HUAWEI
105,9072,True,Isfahan,Wednesday 12PM,"گوشی کاملا سالم بدون خط و خش
تعویض با گوشی های هم رده",1,,mobile,-1,lg g4,,,LG
106,9236,False,Tehran,Friday 11AM,سلام با تشکر از دیوار گوشی سالم میباشد.گوشی سفید است .قیمت عالی گذاشتم.,1,,mobile,250000,گوشی سامسونگ نوت ۱,,,SAMSUNG
107,9293,True,Karaj,Friday 04PM,گوشی واقعا سالمه تا حالا گوشی باز نشده بشرط میدم گوشی رو سالم و زیاد استفاده نشده با تشکر از برنامه دیوار,5,,mobile,15000000,اپل سیکس فروشی,,,APPLE
108,9377,True,Ahvaz,Tuesday 05PM,گوشی 6sتمیز در حد آک 16گیگ هنذفری شارژرش هنوز پلمه رنگ گلد قیمتشم مقطوعه تخیف نداره 2میلیون,0,,mobile,2000000,Apple 6s,,,APPLE
109,9450,True,Tabriz,Saturday 08AM,سلام یک عدد گوشی اس ۶ اج پلاس برنگ سیلور در حد صفر ۳۲ گیگ بدون خط وخش انگار داری صفرشو میخری بدون عیب وایراد دارای دوربین ۱۶ مگا پیکسل فول اچ دی رم ۴ فورجی دارای گلس و کاور که به قیمت ۴۰ تومن از اول روشه اونارو هم روش میدم تمام وسایلشم اورجیناله درضمن اینا دو مدل هستند این از سری اوله ویتنامه سریال اولشم از ۳۵ شروع میشه که صفر اینا ۱۸۵۰ اونیکی مدلاش شماره سریالش از ۸۵ شروع میشه اونا رف هستند از بانه میاند صفرش ۱۶۳۰ میتونید از بیرون بپرسید که راست میگم یا نه قیمتم خوب زدم تخفیف خیلی کم در پای معامله خریدار زنگ بزنه یا حق,3,,mobile,1420000,گلکسی اس ۶ اج پلاس برنگ سیلور درحد,,,SAMSUNG
110,9674,True,Qom,Tuesday 04PM,"گوشی ایفون۶مشکی  امریکایی 
بدون خطوخش ومثل نو
۶۴گیگ
لوازم کامل واصلی
لیبل گلس درجه یک
اپل ایدی
برنامه خریدنی ۴۰تومن
قیمت مقطوووع",2,,mobile,1795000,ایفونiphone6 lla64مثل نو,,,APPLE
111,9680,True,Shiraz,Friday 08AM,"note 4 فورجی gold
بدون عیب و ایراد 
تعویض ندارم فقط فروش 
قیمت مقطوع میباشد 
**مهلت تست ندارد**",1,,mobile,1050000,فروش نوت ۴ n910c,,,SAMSUNG
112,9745,True,Tehran,Monday 09PM,iPhone 7 plus jet black 256gb.آکبند,0,,mobile,5000000,iphone 7 plus,,,APPLE
113,9757,True,Karaj,Friday 11AM,"ایفون 6اس 64گیگ دارم به رنگ rose gold بسیار سالم و تمیز  تعمیر شدگی.  یه خردگی فقط پایین گوشی هست که تو عکس دقت کنید به جایی نخورده موقع در اوردن قاب فلزی اونطوریش کرده که مشکلی در کار کرد گوشی نداره. 
لوازم کامل اصلی با گلس و یه قاب حرفه ای. 
تعویض هم دارم.",4,,mobile,1950000,iphone 6 64Gb سالم,,,APPLE
114,9843,True,Tehran,Thursday 11AM,"سلام.نزدیک دو ماهه کارکرده و با گارانتی مایکروتل است.و لوازم هم کامل است
با Htc one m8 هم معاوضه میشود که 450 سر میگیرم و با one m9 200 میگیرم درصورتی که تمیز باشنده و با دیگر گوشی های Htc هم معاوضه میشود
و بازدید هم اسلامشهر است",3,,mobile,1050000,A5 2016,,,SAMSUNG
115,10054,True,Qom,Wednesday 09PM,"درحد..رنگ سیلور..
دوسیم..اندروید5
اسپندراگون805..
دوربین13عالی دوربین جلو5!
باطریش حرف نداره2روزپرکارنگه میداره..
تخفیف جزیی فقط پای معامله..
بدون هیچگونه مشکلی..",1,,mobile,600000,سامسونگ A5 2015,,,SAMSUNG
116,10167,True,Kermanshah,Sunday 09AM,"تنها مشکلش اون خط کوچیک که تو عکس معلومه رو داره
32گیگ
مدل 3جی
ضربان قلب
تشخیص میزان uv
تعیین میزان اکسیژن خون
تشخیص  میزان استرس
حسگر اثر انگشت 
دوربین 16  4k
دوربین جلو Qhd
باتری 3200
همراه با 1 گارد و یک ای فیس
تخفیف جزعی 
تلگرام در خدمتم",5,,mobile,1080000,Note 4 تمییز,,,SAMSUNG
117,10363,False,Tehran,Sunday 06AM,"فروش گوشى کشویى سامسونگ با هدفون و شارژر
فقط فلت ال سى دى یه مشکل کوچیک داره که بعضى وقت ها صغحه سفید میشه
قیمت توافقى

لطفا فقط فقط اس ام اس یا تلگرام پیام بدین

ممنون.",1,,mobile,-1,گوشى سامسونگ کشویى,,,SAMSUNG
118,10397,True,Mashhad,Sunday 09AM,"گوشی 15 روز استفاده شده با گلس و گارد راک  
ال ال ای آمریکا 64 گیگ",1,,mobile,2500000,گوشی موبایل ایفون 6 اس,,,APPLE
119,10513,False,Tehran,Saturday 02AM,"گوشی واقعا سالمه دسته خودم بوده 
از اونور برام اوردن همه چی داره
الان فلش شده بالا نمیاد
فقط تماس جوابگو هستم 
یاعلی",4,,web,390000,اپل4s 64Gb,,,APPLE
120,10522,False,Isfahan,Friday 01PM,"گوشی سالم،بسیار تمیز،با کارتون ووسایل جانبی،سزعت اینترنت عالی،خوش دست ودرجه یک،هرچی بگم کم گفتم 
با خریدار کنارمیام
خواهشا فقط مشتری تماس بگیره
پیامک جواب نمیدم",0,,mobile,800000,گوشی galexiA5درحدنو,,,SAMSUNG
121,10556,True,Mashhad,Saturday 03PM,"هرچی دوست داری بیا ببرش 
معاوضه هم دارم",1,,mobile,-1,گوشی کلاشکسته,,,SAMSUNG
122,10576,True,Isfahan,Tuesday 04AM,"یک عدد گوشی سامسونگ J5 رنگ مشکی سالم و تمیز فروخته می شود. تخفیف پای معامله. لطفا فقط تماس تلفنی.
 با تشکر از سایت دیوار",1,,mobile,490000,گوشی J5 تمیز و سالم,,,SAMSUNG
123,10626,True,Tehran,Monday 11AM,"با سلام
گوشی سونی اریکسون اکسپریا X8
سالم
دوربین 3
اندروید 2 
با وسایل کامل کارتن شارژر هندرفری و یک قاب نو (درب باتری)
فقط درپوش شارژ کنده شده
لطفا فقط تماس
با تشکر",2,,mobile,95000,سونی اریکسون x8,,,SONY
124,10726,True,Isfahan,Friday 01PM,"یکـ گوشی هانر تیری سی لایت سری آخر 
honor 3c lite full
رنگ سفید خیلی خیلی تمیز . 
اندروید$NUMکیت کت .
۵ اینچ .
دوربین پشت ۸ خیلی نسبت به رزولوشن خودش کیفیتش خوبه.
دوربین جلو ۵ .
حافظه ۱۶ گیگ .
یک کلش رویال لول ۶ هم روشه فکر کنم چون من زیاد باش بازی نکردم. 
یکـ کیف روش بهتون میدم و یک گارد ای فیس .
معاوضه ندارم .
قیمتش هم خوب زدم چون سریع آخرشه . 
تخفیف هم پای معامله میدم .
واقعا گوشی خوبیه.
با تشکر .",3,,mobile,440000,honor 3c lite full (تخفیف دارد),,,HUAWEI
125,10836,False,Shiraz,Sunday 09AM,سلام گوشی سونی اریگسون مدلw20کم کاردرحدنوبشرط وتضمین عالی باخریدارواقعی کنارمیام لطفافقط خریدارواقعی تماس بگیردتخفیف پای معامله واتساپ وتلگرام درخدمت هستم باتشکرازناظرمحترم,2,,mobile,120000,سونی اریکسون مدلw20درحدنوکم کار,,,ERICSSON
126,10907,True,Karaj,Monday 06PM,"گوشی در حد نو بدون خط 
رنگ سفید
لوازم کامل
گوشی 4G",0,,mobile,680000,سامسونگ j7,,,SAMSUNG
127,11138,True,Tehran,Wednesday 07PM,"$NUMتومان 
نو و در حد آکبند 
بدون خط و خش
دارای گلس و ژله محافظ
دو سیم کارت و ساپورت رم 64
تاچ با حساسیت بالا
$NUM",2,,mobile,195000,گوشی موبایل GLX مدلG5 در حد آکبند,,,MOTOROLA
128,11223,True,Tehran,Friday 02AM,"باتری عالی
انتن دهی بالا",1,,mobile,259000,لومیا ۷۲۰,,,NOKIA
129,11305,True,Qom,Friday 09AM,"سلام . گوشی درحد . سالم . رنگ رزگلد کلاسیک . مشخصات همه جوره عالی (تو اینترنت ببینید) . حسگر اثر انگشت . و...
جهت معاوضه با همرده یا بلاتر (توافقی)
قیمت فروش نقد : 890 هزار تومان
ممنون",1,,mobile,-1,hTc one ME (2sim),,,HTC
130,11324,True,Mashhad,Wednesday 05AM,"گوشی اچ تی سی ۸۲۶ تایوان اصل آکبند
رنگ خاکستری تیره
۱۶ گیگ
با گارانتی
کیف و گلس و رم ۳۲ هم داره که با هزینه جداگانه تقدیم میکنم،همش با هم$NUMتومان+گوشی=۹۲۰۰۰۰تومان و گوشی تک$NUMتومان
فوررررررری
ممنون",4,,mobile,810000,گوشی htc ۸۲۶ آکبند-تایوان اصل,,,HTC
131,11352,True,Karaj,Sunday 06AM,گوشی هواوی جی ششصدو بیست رنگ سفید بدون خط وخش اگر قصد خرید دارید به اینشماره پیامک بزنید$NUM,2,,mobile,350000,هواوی,,,HUAWEI
132,11445,True,Mashhad,Sunday 05AM,سلام گوشی ال جی یه هفته کار. برگه خریدش و ضمانت دو سالشم هست. گلسم زدم. 4g رم 2 گیگ حافظه داخلی 16 گیگ. صفحه 5.5 اینچ. تاریخ تولید کارخانه$NUMبا تشکر از سایت خوب دیوار...,2,,mobile,565000,گوشی ال جی k10 4g بلک گلد,,,LG
133,11498,False,Karaj,Saturday 08PM,تو جیبم بوده به ال سی دیش فشار اومده شکسته گوشی سالمه قیمتش توافقی با گوشیم میزنم,0,,mobile,-1,سونیz4 طرح,,,SONY
134,11861,True,Mashhad,Sunday 12PM,سونی t3 فورجی با لوازماش و دوتا گاردوگلس با قیمت مناسب فروخته میشود.لطفا خریدار واقعی تماس بگیرد,3,,mobile,420000,سونی t3 فورجی با قیمت عالی.معاوضه وفروش,,,SONY
135,12005,True,Tehran,Sunday 06AM,"رنگ سفید 
۲۰ روز کارکرده 
بدون خط و خش حتی یک نقطه 
۱۷ ماه گارانتی
تعویض با سامسونگ هم رده یا بالاتر ویا آیفون ۵ اس",1,,mobile,620000,huawei honor 5x,,,HUAWEI
136,12019,True,Shiraz,Saturday 01AM,"گوشی huawei p8lite رنگ مشکی اصلا استفاده نشده،زیر یک هفته هست که خریداری شده(فاکتورش موجود هست) با ١٨ ماه گارانتی و گلس روی صفحه.
لطفا فقط پیام بدید،در واتس اپ و تلگرام هم در خدمتم.
+تخفیف برای خریدار واقعی+",0,,mobile,-1,گوشیhuawei p8lite,,,HUAWEI
137,12062,False,Mashhad,Saturday 07AM,ﺳﺎﻟﻢ ﻭﺑﺴﻴﺎﺭﺗﻤﻴﺰ,0,,mobile,180000,htc cha cha,,,HTC
138,12193,False,Mashhad,Friday 10AM,باسلام من یک ماه هستش گوشی سامسونگ خریدم الان واسه معاوضه میزارم  با گوشی رده پایینتر رنگ گوشی هم مشکی هستش  برای من۱میلیون در اومده باتشکر از دیوار,1,,mobile,-1,گوشی سامسونگ j7 2016,,,SAMSUNG
139,12255,True,Tehran,Tuesday 05PM,"زیر قیمت مغازه 
پلمپ
اصلا استفاده نشده نو نو
LLAاصلی
کادو اوردن حافظش کمه میخوام بفروشمش
فقط و فقط تماس لطفا اس ام اس ندید
فوری فوری",2,,mobile,2500000,iphone7 32G Gold,,,APPLE
140,12309,True,Isfahan,Wednesday 03AM,"یک عدد گوشی آیفون 6اس ۶۴ 
بهترین رنگ گلد 
LLA
بسیار تمیز و کم کار فروش فقط به صورت نقد 
گوشی اصلی و بدون خط و خش 
اس ام اس جواب نمی دهم
 فقط تماس بگیرید 
تخفیف اصلا ندارد",1,,mobile,2030000,اپل ۶ اس ۶۴ گلد درحد آک LLA,,,APPLE
141,12608,True,Tehran,Tuesday 04PM,گوشی مشکی - گارانتی اصلی - ۱۶ گیگ -وسایل اصلی - کاملا تمیز و سالم - قاب و گلس - آپدیت رسمی یه اندروید ۷-  لطفا فقط اس ام اس بدین یا به شماره$NUMتلگرام کنید و در صورتی که خواستید تلگرام کامل عکس میفرستم ، ۲۴ ساعت تست,3,,mobile,850000,گوشی nexus 5x- نکسوس,,,LG
